Collection,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
Vuori-men,tuvalu-tee-ink,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V101INK_1.jpg?v=1563298209,2,,,,,,,,,,,,,,,,,,,,,
Vuori-men,tuvalu-tee-ink,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V101INK_2.jpg?v=1563298213,3,,,,,,,,,,,,,,,,,,,,,
Vuori-men,tuvalu-tee-ink,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V101INK_3.jpg?v=1563298216,4,,,,,,,,,,,,,,,,,,,,,
Vuori-men,ease-performance-half-zip-ink-heather,Ease Performance Half Zip | Ink Heather,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Ready for anything, the Ease Performance 1/2-Zip is versatile enough to be thrown over or under your workout and daily attire. Built with UPF 30+, this pullover is made for your outdoor adventures with quick-drying and moisture-wicking properties. With a zip stash pocket and flatlock seams, the athletic fit makes it a perfect base layer or lightweight top layer. Great for running, hiking and chilling.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Jackets & Hoodies,"vuori, outerwear, long sleeve",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/ease-performance-half-zip-ink-heather,,,,1,,deny,manual,76,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V221HIN.jpg?v=1563303142,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,ease-performance-half-zip-ink-heather,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V221HIN_1.jpg?v=1563303180,2,,,,,,,,,,,,,,,,,,,,,
Vuori-men,ease-performance-half-zip-ink-heather,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V221HIN_2.jpg?v=1563303182,3,,,,,,,,,,,,,,,,,,,,,
Vuori-men,ease-performance-half-zip-ink-heather,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V221HIN_3.jpg?v=1563303184,4,,,,,,,,,,,,,,,,,,,,,
Vuori-men,ease-performance-half-zip-ink-heather,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V221HIN_4.jpg?v=1563303185,5,,,,,,,,,,,,,,,,,,,,,
Vuori-men,tuvalu-tee-charcoal-stripe,Tuvalu Tee | Charcoal Stripe,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Soft and sustainable, the Tuvalu Tee is an ultrasoft pima cotton T-shirt crafted with our natural SeaCell fiber (organic seaweed and sustainable wood pulp) for comfort, performance and a nod to Mother Earth. Great for yoga (non-heated), training, traveling and chilling.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Tops,"vuori, short sleeve, sale",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/tuvalu-tee-charcoal-stripe,,,,1,,deny,manual,29,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V101.01CCS.jpg?v=1561656339,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,ease-performance-half-zip-charcoal-heather,Ease Performance Half Zip | Charcoal Heather,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Ready for anything, the Ease Performance 1/2-Zip is versatile enough to be thrown over or under your workout and daily attire. Built with UPF 30+, this pullover is made for your outdoor adventures with quick-drying and moisture-wicking properties. With a zip stash pocket and flatlock seams, the athletic fit makes it a perfect base layer or lightweight top layer. Great for running, hiking and chilling.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Jackets & Hoodies,"vuori, outerwear, long sleeve",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/ease-performance-half-zip-charcoal-heather,,,,1,,deny,manual,76,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V221HCC_9169365c-bb2a-47e9-a3b5-0c2eeb8d0c9c.jpg?v=1561658149,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,ease-performance-half-zip-charcoal-heather,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V221HCC_2.jpg?v=1561658149,2,,,,,,,,,,,,,,,,,,,,,
Vuori-men,ease-performance-half-zip-charcoal-heather,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V221HCC_3.jpg?v=1561658149,3,,,,,,,,,,,,,,,,,,,,,
Vuori-men,ease-performance-half-zip-charcoal-heather,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V221HCC_4.jpg?v=1561658149,4,,,,,,,,,,,,,,,,,,,,,
Vuori-men,ease-performance-half-zip-charcoal-heather,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V221HCC_1.jpg?v=1561658149,5,,,,,,,,,,,,,,,,,,,,,
Vuori-men,movement-hoodie-heather-grey,Movement Hoodie | Heather Grey,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Crafted with an ultrasoft french terry fabric, this medium-weight everyday essential mixes classic casual with athletic style. The moisture-wicking technology and quick-drying properties will keep you dry and comfortable before and after your workout. Great for traveling, hiking and chilling.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Jackets & Hoodies,"vuori, outerwear, long sleeve",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/movement-hoodie-heather-grey,,,,1,,deny,manual,118,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V201HTG_3f9c194b-18a4-4fb5-a1a0-4022ebefdabd.jpg?v=1561657960,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,movement-hoodie-heather-grey,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V201HTG_1.jpg?v=1561657960,2,,,,,,,,,,,,,,,,,,,,,
Vuori-men,movement-hoodie-heather-grey,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V201HTG_2.jpg?v=1561657960,3,,,,,,,,,,,,,,,,,,,,,
Vuori-men,movement-hoodie-heather-grey,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V201HTG_3.jpg?v=1561657960,4,,,,,,,,,,,,,,,,,,,,,
Vuori-men,ease-crew-neck-charcoal-heather,Ease Crew Neck | Charcoal Heather,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Sun protection never felt so good. Keep the sweat and the sun off your skin with the Ease Crew Neck in UPF 30+ performance stretch knit with quick-drying and moisture-wicking properties. The fabric is ultrasoft and has flatlock seams for added comfort. Great for running, hiking, training and chilling.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Tops,"vuori, long sleeve",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/ease-crew-neck-charcoal-heather,,,,1,,deny,manual,68,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V226HCC.jpg?v=1563307117,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,ease-crew-neck-charcoal-heather,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V226HCC_1.jpg?v=1563307126,2,,,,,,,,,,,,,,,,,,,,,
Vuori-men,ease-crew-neck-charcoal-heather,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V226HCC_2.jpg?v=1563307129,3,,,,,,,,,,,,,,,,,,,,,
Vuori-men,ease-crew-neck-charcoal-heather,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V226HCC_3.jpg?v=1563307131,4,,,,,,,,,,,,,,,,,,,,,
Vuori-men,ease-crew-neck-charcoal-heather,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V226HCC_4.jpg?v=1563307133,5,,,,,,,,,,,,,,,,,,,,,
Vuori-men,banks-short-navy-camo,Banks Short | Navy Camo,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>The ultimate in versatility, the Banks Shorts are made from four to five recycled plastic bottles each to take you from land to sea and beyond. An athletic short built with a scalloped leg for your most universal performance item. Great for yoga, training, running, surfing, swimming and chilling.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Shorts,"vuori, shorts",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/banks-short-navy-camo,,,,1,,deny,manual,68,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V330NCM.jpg?v=1561745738,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,banks-short-navy-camo,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V330NCM_1.jpg?v=1561745738,2,,,,,,,,,,,,,,,,,,,,,
Vuori-men,banks-short-navy-camo,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V330NCM_2.jpg?v=1561745738,3,,,,,,,,,,,,,,,,,,,,,
Vuori-men,banks-short-navy-camo,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V330NCM_3.jpg?v=1561745738,4,,,,,,,,,,,,,,,,,,,,,
Vuori-men,banks-short-navy-camo,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V330NCM_5.jpg?v=1561745738,5,,,,,,,,,,,,,,,,,,,,,
Vuori-men,balboa-pant-evergreen,Balboa Pant | Evergreen,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>Your classic cozy sweatpants, the Balboa Pants are made with ultrasoft peached cotton and have one of our most relaxed fits. The soft knit–encased waistband and elastic ankle cuffs keep them secure for all of your lounging needs. Great for yoga (non-heated), running, traveling and chilling.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Pants,"vuori, pants",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/balboa-pant-evergreen,,,,1,,deny,manual,84,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V406EVG.jpg?v=1563318394,1,,FALSE,,,,,,,,,,,,,,,,,,,
Vuori-men,balboa-pant-evergreen,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V406EVG_1.jpg?v=1563318540,2,,,,,,,,,,,,,,,,,,,,,
Vuori-men,balboa-pant-evergreen,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V406EVG_2.jpg?v=1563318542,3,,,,,,,,,,,,,,,,,,,,,
Vuori-men,balboa-pant-evergreen,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V406EVG_3.jpg?v=1563318545,4,,,,,,,,,,,,,,,,,,,,,
Vuori-men,balboa-pant-evergreen,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V406EVG_4.jpg?v=1563318548,5,,,,,,,,,,,,,,,,,,,,,
Vuori-men,tradewind-performance-tee-evergreen-heather,Tradewind Performance Tee | Evergreen Heather,"<sections><section id=""1""><sectionTitle>Details</sectionTitle><sectionBody>The Tradewind Performance Tee is the most technical tee in the lineup, with perforated performance knit, UPF and quick-drying capabilities. Light and breathable, the flatlock seams and chest pocket allow for easy transition into everyday life. Great for yoga, training and running. Designed with a slimmer fit; for a more relaxed fit, we recommend sizing up.</sectionBody></section><section id=""2""><sectionTitle>Size &amp; Fit</sectionTitle><sectionBody>Click buy for more sizing information.</sectionBody></section><section id=""3""><sectionTitle>Shipping &amp; Returns</sectionTitle><sectionBody>Orders will ship within 1 business day from the time they are placed. All Vuori order ship from Southern California. Once processed, standard ground shipments can take as little as 2-3 days to destinations within California and up to five to ten business days to the east coast. Expedited shipments are the exception. Orders must be placed by noon eastern time to be processed same business day.\n\nIf you are not completely satisfied with your purchase, send it back. We are happy to accept returns (we do not accept returns of sale-items) for a refund, or store credit. (If an order is older than 60 days we can only offer store credit).</sectionBody></section></sections>",Vuori-men,Tops,"vuori, short sleeve",,Title, Default Title,Link,https://vuoriclothing.com/collections/mens/products/tradewind-performance-tee-evergreen-heather,,,,1,,deny,manual,48,,,,,https://cdn.shopify.com/s/files/1/0022/4008/6074/products/V109HEV.jpg?v=1563298985,1,,FALSE,,,,,,,,,,,,,,,,,,,
